,response,score,observed
388, The room looks pretty nice too so they can't.,1.5,3.610013961791992
389, A child was buried alive recently and is now being recovered dead.,7.0,4.929160118103027
390, Little child is reading a book in a room.,1.0,3.596135139465332
391, Child looking at viewer.,1.0,5.36327600479126
392, a picture of a blurry hand with a knife being brought down.,2.5,3.853361129760742
393, a blurry stock photo of two people with guns trying to get through a door.,4.0,5.442022323608398
394, I want a towel on my head always it's kind of warm and comforting just like this baby makes me feel I love tiny things his fingers are so small.,1.25,4.450815200805664
395, A man holds a gun to a woman's right cheek.,1.25,2.9927170276641846
396, This photo makes me feel fine and neutral.,1.5,3.351162910461426
397," happened a week ago, terrorist attack, it is part of the past and we should let go.",7.0,3.4415135383605957
398," Somewhere in the world, someplace in time, a car wreck has occurred.",6.5,5.37074613571167
399,Every decision in blackjack can be dictated by simple math: There’s always a right and wrong answer.,2.0,5.365983009338379
400, Really does not sit well with me.,1.5,6.028256893157959
401, There is a woman with glasses who is in the middle of talking.,1.5,2.979133129119873
402, A few children are smiling and staring ahead.,1.75,3.174746513366699
403, They are in a parking lot.,1.0,5.087803363800049
404, This photo is sad but still sweet and safe.,2.5,4.951940059661865
405, A individual under a black mask with only the eyes and mouth showing.,1.0,3.242018938064575
406, They don't look super comfortable.,1.0,5.869677543640137
407, They are wearing long sleeved shirts and pants.,1.0,3.1957004070281982
408,"She edits them on her computer first in Adobe Lightroom, and then again with a suite of popular editing and filtering apps on her phone like Snapseed and Facetune.",2.25,6.853647232055664
409, There was a child who needed medical attention.,6.0,5.596927642822266
410, there were bloodied bodies next to each other on the ground.,7.0,6.125694274902344
411, A man wearing a grey button down is standing with his arms crossed over his chest.,1.5,4.721040725708008
412, She is smiling.,1.25,3.3973143100738525
413, He is wearing a collared shirt and has his arms crossed.,2.0,6.51409912109375
414,"Then, in shooting Maester Aemon’s death bed scene, Sapochnik graphically matched the cut, magically transitioning Aemon to his funeral pyre with his bed pillow still under his head.",2.75,5.5053391456604
415," Woman seems distressed, and there seems to be someone comforting her.",2.0,6.678423881530762
416, A woman eats some kind of crop she just harvested with several children in the background doing the same thing.,2.0,3.293154001235962
417," A few decades ago, a man held a woman at knifepoint while covering her mouth.",7.0,5.43643856048584
418, still conscious so pain can't be too much.,1.25,3.839003324508667
419, A body is present.,1.0,3.270498037338257
420, It appears that they could be his parents yelling and fighting each other while ignoring the effect it has had.,4.0,5.064680099487305
421,An old picture of a little boy crying as he is held by a man.,4.25,3.266141891479492
422," In another country, a woman is pictured and one of her breasts is covered in some sort of weird growth or tumor.",6.0,5.810266971588135
423, she is also wearing a yellow and blue bracelet.,1.5,6.74966287612915
424,"Once you start going deep, it can feel like a hall of mirrors, stretching on forever, each site very similar to the last, yet ever so slightly distinct.",2.75,6.476080894470215
425, A gun is visible.,1.5,3.4014668464660645
426, Hands are on a revolver.,1.0,6.24448299407959
427, Feels like something that would be out of a textbook.,1.75,2.1011860370635986
428, there is a little boy staring at me.,1.0,5.144996166229248
429, she looks scared or uncomfortable.,1.5,6.042049407958984
430, she looks very angry.,1.5,4.078191757202148
431, I have no feeling for the picture.,1.5,4.691573143005371
432, This is very far away from you physically.,7.0,5.62324333190918
433,My personal coding projects have presented similarly thorny ethical questions.,3.0,6.534902095794678
434,For my cross country coach.,2.25,5.226523399353027
435, the hand was in a fist a long time ago.,7.0,3.3873417377471924
436, She has a yellow head wrap and the baby has a blue hat on.,1.75,5.3355937004089355
437, face of a man that looks sad or concerned.,2.25,5.581068992614746
438,And pass.,2.0,5.28170919418335
439, A woman screamed into a scared man's ear in a country far from here many years ago.,7.0,5.616676330566406
440," There was a woman who had recently been crying, who then decided to smoke a cigarette, or maybe she was smoking while she cried.",6.0,3.856771469116211
441, there is a black boy that has half his cheek cut off and shows his teeth and bones.,2.0,4.840322017669678
442, There is a guy with a knife held up to a woman's throat.,1.25,3.6765949726104736
443, A man pointing a gun to the camera.,1.75,4.402870178222656
444, a baby is smiling happily at the camera.,1.75,4.445751190185547
445, A woman is screaming in the background and has her hands up in a very exasperated way.,1.75,4.0987443923950195
446, Man is clearly very aggressive.,1.75,4.967700481414795
447, There is a severe loss of blood every.,1.5,2.8474349975585938
448, A woman is letting the blood out of a tiger in preparation of cooking it.,2.0,3.754840135574341
449, A man is holding a gun.,1.25,5.619323253631592
450, The young woman's arms are around his arm.,2.0,3.322598934173584
451, there is a woman that has recently been slapped by a man her face looks almost happy .,2.0,6.613785743713379
452, A boy is badly burned and his face looks distressed.,1.25,2.919306755065918
453," A body is buried in the dirt, and it looks like a young child.",1.5,4.886703014373779
454, The son seems pretty boxed in.,2.0,5.664385795593262
455, the hand is going to plunge the knife into something.,1.0,3.755067825317383
456, this is a woman standing in an apartment on the phone.,2.0,5.796466827392578
457, the knife was touching her throat and close to cutting it.,6.0,5.4047651290893555
458, His mouth is open and he's cleared dead.,1.5,5.685728073120117
459, Being patrolled by some guy with a gun.,1.25,6.629961967468262
460, The baby seems to be laughing and happy.,1.5,5.459218502044678
461, He looks rather disappointed.,1.5,3.7109146118164062
462, Another mutilated face.,1.75,3.154794692993164
463, The person had hair.,6.0,2.970339298248291
464, A man who is about 25-30 years old.,1.5,5.830418586730957
465, A young child is seen with severe wounds on this chest and face.,2.0,5.113826751708984
466, Man about to shoot himself with gun.,1.0,5.519689559936523
467, A lady throwing like pieces of a rose to a guy and she has an angry facial expression toward.,1.0,5.378007411956787
468," He is older, and is probably expecting guests.",1.0,4.3993659019470215
469, a woman is pointing at a man with a displeased look on her face.,1.0,2.5921072959899902
470, There are two men inside a house.,1.0,6.410307884216309
471,"A woman happily posing for a picture on the beach, based on the hairstyle and image quality some time in the 70s or 80s.",6.5,4.949959754943848
472, It is leaving on a pillow and looking at something above it.,1.5,4.605195999145508
473," music festival and guy enjoying the guitar, looks like a fun time.",1.75,5.080239772796631
474, They seem focused on the contents of the book.,2.0,5.899688720703125
475,"I feel slightly nervous when looking at this image of the baby, but I feel pretty alright since it seems like the baby is being taken care of.",2.5,4.287117004394531
476,"As I got closer I realized that those things were six different drums—metal poles, pedals and large metal disks, which I later learned were cymbals—all lying on the lawn waiting to be loaded in for what I now know was a band rehearsal.",7.0,2.9107203483581543
477, a baby is on the blanket on the ground.,1.0,5.588505744934082
478, All three kids are smiling.,1.25,5.34206485748291
479,Some people say that I should study to become a climate scientist so that I can ‘solve the climate crisis.’ But the climate crisis has already been solved.,1.75,3.482088327407837
480, A young child's corpse is found underneath some dirt and small rocks.,1.5,4.197797775268555
481, I feel bad for the kid.,1.0,4.901182174682617
482, There was an argument where a girl was screaming at a guy who has a shocked expression on his face.,7.0,4.866011142730713
483, The apartment is pretty shadowed but you can see a plant and a chair.,1.75,5.339670658111572
484, A group of kids is having a bunch of fun in a pool and it looks like one perhaps has cancer.,1.5,5.33290958404541
485,What makes a parent decide not to vaccinate their kids?,1.75,5.138376235961914
486," They appear to have suffered from very sever wounds, as they are covered in blood.",1.75,1.8411388397216797
