,response,score,observed
385, What happened? How did this happen? Can't tell gender of person.,2.75,3.059966564178467
386," No emotion, good thing.",1.5,2.7882423400878906
387, There is a man wearing a mask some time ago in the past.,6.5,2.9527504444122314
388, The room looks pretty nice too so they can't.,1.75,3.1042330265045166
389, A child was buried alive recently and is now being recovered dead.,6.75,3.702988624572754
390, Little child is reading a book in a room.,6.25,6.804257392883301
391, Child looking at viewer.,6.75,2.3843836784362793
392, a picture of a blurry hand with a knife being brought down.,6.25,3.155660390853882
393, a blurry stock photo of two people with guns trying to get through a door.,5.75,2.892430305480957
394, I want a towel on my head always it's kind of warm and comforting just like this baby makes me feel I love tiny things his fingers are so small.,1.75,5.999144554138184
395, A man holds a gun to a woman's right cheek.,6.5,2.841141700744629
396, This photo makes me feel fine and neutral.,2.0,2.2905094623565674
397," happened a week ago, terrorist attack, it is part of the past and we should let go.",6.0,5.390162944793701
398," Somewhere in the world, someplace in time, a car wreck has occurred.",6.5,2.819223165512085
399,Every decision in blackjack can be dictated by simple math: There’s always a right and wrong answer.,4.25,2.595768928527832
400, Really does not sit well with me.,1.75,2.5136919021606445
401, There is a woman with glasses who is in the middle of talking.,6.25,3.208977460861206
402, A few children are smiling and staring ahead.,6.0,2.7771191596984863
403, They are in a parking lot.,6.5,2.462009906768799
404, This photo is sad but still sweet and safe.,2.25,3.359571933746338
405, A individual under a black mask with only the eyes and mouth showing.,6.25,3.902076482772827
406, They don't look super comfortable.,2.5,3.3136932849884033
407, They are wearing long sleeved shirts and pants.,6.5,3.179835557937622
408,"She edits them on her computer first in Adobe Lightroom, and then again with a suite of popular editing and filtering apps on her phone like Snapseed and Facetune.",5.0,3.0428287982940674
409, There was a child who needed medical attention.,6.75,2.4279611110687256
410, there were bloodied bodies next to each other on the ground.,6.5,3.0162997245788574
411, A man wearing a grey button down is standing with his arms crossed over his chest.,6.5,6.750893592834473
412, She is smiling.,6.25,2.85750675201416
413, He is wearing a collared shirt and has his arms crossed.,6.5,3.364861011505127
414,"Then, in shooting Maester Aemon’s death bed scene, Sapochnik graphically matched the cut, magically transitioning Aemon to his funeral pyre with his bed pillow still under his head.",4.75,2.664130449295044
415," Woman seems distressed, and there seems to be someone comforting her.",3.5,2.600757598876953
416, A woman eats some kind of crop she just harvested with several children in the background doing the same thing.,6.25,3.200005531311035
417," A few decades ago, a man held a woman at knifepoint while covering her mouth.",6.5,2.8201816082000732
418, still conscious so pain can't be too much.,2.75,2.965506076812744
419, A body is present.,6.75,3.4468836784362793
420, It appears that they could be his parents yelling and fighting each other while ignoring the effect it has had.,3.5,5.59900426864624
421,An old picture of a little boy crying as he is held by a man.,6.75,2.4719343185424805
422," In another country, a woman is pictured and one of her breasts is covered in some sort of weird growth or tumor.",4.5,4.400676250457764
423, she is also wearing a yellow and blue bracelet.,6.5,3.10935640335083
424,"Once you start going deep, it can feel like a hall of mirrors, stretching on forever, each site very similar to the last, yet ever so slightly distinct.",1.75,3.3659377098083496
425, A gun is visible.,6.75,2.9962894916534424
426, Hands are on a revolver.,6.5,2.975341320037842
427, Feels like something that would be out of a textbook.,2.5,2.7176618576049805
428, there is a little boy staring at me.,6.25,2.735487222671509
429, she looks scared or uncomfortable.,3.0,2.950688600540161
430, she looks very angry.,2.5,2.481828451156616
431, I have no feeling for the picture.,1.5,2.763394594192505
432, This is very far away from you physically.,6.75,2.9310202598571777
433,My personal coding projects have presented similarly thorny ethical questions.,1.75,2.679454803466797
434,For my cross country coach.,7.0,3.0110292434692383
435, the hand was in a fist a long time ago.,6.5,3.1213889122009277
436, She has a yellow head wrap and the baby has a blue hat on.,7.0,3.3435535430908203
437, face of a man that looks sad or concerned.,3.25,3.0248923301696777
438,And pass.,6.0,2.801314353942871
439, A woman screamed into a scared man's ear in a country far from here many years ago.,6.5,3.4143385887145996
440," There was a woman who had recently been crying, who then decided to smoke a cigarette, or maybe she was smoking while she cried.",5.0,2.971055269241333
441, there is a black boy that has half his cheek cut off and shows his teeth and bones.,6.5,4.993574142456055
442, There is a guy with a knife held up to a woman's throat.,7.0,3.12351655960083
443, A man pointing a gun to the camera.,7.0,2.755499839782715
444, a baby is smiling happily at the camera.,4.0,2.576920747756958
445, A woman is screaming in the background and has her hands up in a very exasperated way.,3.25,2.958373785018921
446, Man is clearly very aggressive.,2.25,2.485880136489868
447, There is a severe loss of blood every.,4.5,2.9538655281066895
448, A woman is letting the blood out of a tiger in preparation of cooking it.,6.25,3.9048972129821777
449, A man is holding a gun.,6.75,3.021899461746216
450, The young woman's arms are around his arm.,6.0,3.2515339851379395
451, there is a woman that has recently been slapped by a man her face looks almost happy .,3.5,2.7782492637634277
452, A boy is badly burned and his face looks distressed.,3.5,3.613323211669922
453," A body is buried in the dirt, and it looks like a young child.",5.0,3.3274247646331787
454, The son seems pretty boxed in.,3.5,3.2908120155334473
455, the hand is going to plunge the knife into something.,6.25,2.9458208084106445
456, this is a woman standing in an apartment on the phone.,6.5,3.586583137512207
457, the knife was touching her throat and close to cutting it.,6.75,2.9119389057159424
458, His mouth is open and he's cleared dead.,6.5,3.071260690689087
459, Being patrolled by some guy with a gun.,5.0,5.370797157287598
460, The baby seems to be laughing and happy.,2.75,3.1643314361572266
461, He looks rather disappointed.,2.5,2.6898813247680664
462, Another mutilated face.,6.25,2.793227195739746
463, The person had hair.,6.5,3.201122760772705
464, A man who is about 25-30 years old.,5.75,2.3768677711486816
465, A young child is seen with severe wounds on this chest and face.,6.0,3.507290840148926
466, Man about to shoot himself with gun.,6.0,5.39000129699707
467, A lady throwing like pieces of a rose to a guy and she has an angry facial expression toward.,2.75,2.857532501220703
468," He is older, and is probably expecting guests.",2.75,3.0047998428344727
469, a woman is pointing at a man with a displeased look on her face.,4.25,3.28035044670105
470, There are two men inside a house.,7.0,4.505175590515137
471,"A woman happily posing for a picture on the beach, based on the hairstyle and image quality some time in the 70s or 80s.",6.0,3.371065616607666
472, It is leaving on a pillow and looking at something above it.,6.25,2.832324981689453
473," music festival and guy enjoying the guitar, looks like a fun time.",2.0,2.386383056640625
474, They seem focused on the contents of the book.,3.0,3.7385904788970947
475,"I feel slightly nervous when looking at this image of the baby, but I feel pretty alright since it seems like the baby is being taken care of.",1.75,2.9732718467712402
476,"As I got closer I realized that those things were six different drums—metal poles, pedals and large metal disks, which I later learned were cymbals—all lying on the lawn waiting to be loaded in for what I now know was a band rehearsal.",4.5,2.608114242553711
477, a baby is on the blanket on the ground.,6.5,3.9172987937927246
478, All three kids are smiling.,6.5,4.314870834350586
479,Some people say that I should study to become a climate scientist so that I can ‘solve the climate crisis.’ But the climate crisis has already been solved.,2.0,2.9877591133117676
480, A young child's corpse is found underneath some dirt and small rocks.,6.25,4.618485450744629
481, I feel bad for the kid.,2.25,2.3374202251434326
482, There was an argument where a girl was screaming at a guy who has a shocked expression on his face.,5.75,2.2424187660217285
483, The apartment is pretty shadowed but you can see a plant and a chair.,6.0,3.340951442718506
484, A group of kids is having a bunch of fun in a pool and it looks like one perhaps has cancer.,2.25,2.9306929111480713
