Serial,Text Response,OBJECTIVE RATING_1,FAR RATING_1,OBJECTIVE RATING_2,FAR RATING_2,OBJECTIVE RATING_3,FAR RATING_3,OBJECTIVE RATING_4,FAR RATING_4,OBJECTIVE RATING_5,FAR RATING_5,OBJECTIVE RATING_6,FAR RATING_6,OBJECTIVE RATING_7,FAR RATING_7,OBJECTIVE RATING_8,FAR RATING_8,,,AVG_OBJ,AVG_FAR
239,The Alamo Complex and Alamo Plaza are considered cemeteries under the law.,7,1,7,1,7,1,7,1,,,,,,,,,,,7,1
240, There is a man who is in a hospital bed and is holding onto a metal bar above him.,7,1,6,2,7,2,7,1,,,,,,,,,,,6.75,1.5
241, His skin tone is very red/orange and he looks like he is in the middle of saying something.,7,1,7,2,4,2,2,1,,,,,,,,,,,5,1.5
242, She had earrings on .,7,5,4,5,7,5,7,5,,,,,,,,,,,6.25,5
243, it looks like they're at an event.,7,2,7,1,2,1,2,1,,,,,,,,,,,4.5,1.25
244,"Once upon a time, women had voluminous pockets, though not always attached to their clothes.",7,5,3,5,5,5,7,6,,,,,,,,,,,5.5,5.25
245, He looks at a man in a suit.,7,1,4,1,7,2,7,1,,,,,,,,,,,6.25,1.25
246, One is going to open the left door.,7,1,6,1,7,1,7,1,,,,,,,,,,,6.75,1
247, there is a woman that seems to be sad and another woman is comforting her .,4,3,4,1,3,1,4,1,,,,,,,,,,,3.75,1.5
248, the parents are wearing black.,7,1,6,2,7,1,7,1,,,,,,,,,,,6.75,1.25
249, All of them are tied up and naked.,7,1,5,3,7,1,7,1,,,,,,,,,,,6.5,1.5
250,"Pockets, Carlson says, imbue their owners with many attributes both sexes desire equally: being prepared, mobile and hands-free.",4,2,5,2,4,3,7,1,,,,,,,,,,,5,2
251, They are throwing their friend in the air.,7,1,7,2,6,2,7,1,,,,,,,,,,,6.75,1.5
252, His smile looks scary.,1,1,5,2,3,1,1,1,,,,,,,,,,,2.5,1.25
253, Nothing is being done much in this scene.,3,2,3,3,3,2,3,1,,,,,,,,,,,3,2
254,"And the simple fact of the matter is that streaming is, as of yet, unable to serve as a replacement for the vast oceans of VHS tapes and DVDs that cluttered up your local rental shop.",1,3,1,4,2,3,1,1,,,,,,,,,,,1.25,2.75
255, She looks like she's really into the book.,3,1,1,1,2,1,1,1,,,,,,,,,,,1.75,1
256, His mother is carrying him.,7,1,7,2,7,1,7,1,,,,,,,,,,,7,1.25
257, She has a lot of tubs connected to her and may be a little sick or unwell.,7,1,7,2,7,2,7,1,,,,,,,,,,,7,1.5
258,They effectively democratized the ability to contribute to the global corpus of knowledge.,3,1,3,1,3,1,2,1,,,,,,,,,,,2.75,1
259, his hair is swept to one side and he has blue eyes.,7,1,7,1,7,1,7,1,,,,,,,,,,,7,1
260, A man with a bandana over his nose and mouth is holding a gun while looking off to the side.,7,1,7,1,7,1,7,1,,,,,,,,,,,7,1
261, There is scene of murder and  blood.,7,2,7,2,7,2,7,1,,,,,,,,,,,7,1.75
262,"This is an image of an individual next to a window; they are wearing blue pants, and it is snowing outside.",7,1,7,2,7,2,7,1,,,,,,,,,,,7,1.5
263," He is receiving treatment, maybe in an ambulance.",6,1,6,2,6,1,6,3,,,,,,,,,,,6,1.75
264," good life, living well, looks happy.",3,2,3,2,2,2,1,1,,,,,,,,,,,2.25,1.75
265, I'm assuming the baby is a girl because her ears are pierced.,7,1,4,3,2,3,1,1,,,,,,,,,,,3.5,2
266, There is an old man wearing a jacket and a button-up shirt.,7,1,6,2,6,2,7,1,,,,,,,,,,,6.5,1.5
267," This is a graphic picture of a person, bloodied and with much damage done to their face.",7,3,6,2,6,3,7,1,,,,,,,,,,,6.5,2.25
268,I'm disappointed because this poor kid is crying while someone holds him from behind.,3,2,3,2,2,2,1,1,,,,,,,,,,,2.25,1.75
269, Hope the death was quick.,3,6,3,6,1,6,1,6,,,,,,,,,,,2,6
270, There is a person who looks dead and has an open wound on its chest and its body is covered in blood unfortunately.,4,5,3,5,3,5,3,5,,,,,,,,,,,3.25,5
271,"There have been many studies around how people consume media, and they have all found that the problem isn't what people think it is.",4,3,3,2,3,2,3,1,,,,,,,,,,,3.25,2
272, His burn's are on his face and look relatively recent.,4,1,3,1,3,1,3,1,,,,,,,,,,,3.25,1
273, The child appears to be distraught.,4,1,3,3,3,2,3,1,,,,,,,,,,,3.25,1.75
274," A burned body, it almost looks inhuman or made of stone.",5,2,3,3,4,2,3,1,,,,,,,,,,,3.75,2
275,Tommasiello originally gained online attention for being a fixture in the NYC club and party scene; his Instagram handle is tattooed on his right wrist.,7,1,6,3,6,2,7,1,,,,,,,,,,,6.5,1.75
276, She is wearing a hat and long socks.,7,1,6,1,7,1,7,1,,,,,,,,,,,6.75,1
277," They are in the middle of an argument and the woman is like ""what am I supposed to do"".",5,1,5,1,3,2,3,1,,,,,,,,,,,4,1.25
278, There is a man holding a knife to her throat.,7,1,7,1,7,1,7,1,,,,,,,,,,,7,1
279," Long time ago, far away, someone masked was looking evilly ahead, ready to pounce.",6,7,6,7,6,7,7,7,,,,,,,,,,,6.25,7
280, disagreement between mother daughter and mom looks confused.,5,2,4,3,4,3,4,1,,,,,,,,,,,4.25,2.25
281, Just a crusty looking white girl.,3,1,3,1,3,1,2,1,,,,,,,,,,,2.75,1
282,A man is yelling at a woman and is pointing his hands at her.,7,1,7,1,7,1,7,1,,,,,,,,,,,7,1
283, These three boys are looking at something off camera that is funny and exciting to them.,7,2,6,3,7,3,7,2,,,,,,,,,,,6.75,2.5
284, They seem to have an infection of some kind and it looks like alien slugs.,3,1,3,2,2,2,3,1,,,,,,,,,,,2.75,1.5
285,"A child wear red in between two adults wearing black, he covers his ears.",7,1,7,2,7,1,7,1,,,,,,,,,,,7,1.25
286, White man is choking a white women while he hits her.,7,1,7,2,7,1,7,1,,,,,,,,,,,7,1.25
287, There are 5 people shown.,7,3,6,2,7,1,7,1,,,,,,,,,,,6.75,1.75
288, A car flipped and firemen and other people saving someone that person was probably in the car.,7,6,7,6,6,6,6,6,,,,,,,,,,,6.5,6
289,Share more of your story.,7,1,5,1,5,1,5,1,,,,,,,,,,,5.5,1
290, A man is grasping a woman's throat some time ago in the past.,7,7,6,7,6,7,7,7,,,,,,,,,,,6.5,7
291, There is a boy running past an armed gunman.,7,1,6,1,7,2,7,1,,,,,,,,,,,6.75,1.25
292, People looking at a car doing some shady stuff.,5,1,5,2,2,2,2,1,,,,,,,,,,,3.5,1.5
293, there is a dead mans body its very bloody in the face and it is split at the nose.,7,1,7,1,7,1,7,1,,,,,,,,,,,7,1
294,there is a severed hand that is balled in a fist .,7,1,7,2,7,1,7,1,,,,,,,,,,,7,1.25
295, That is such a cute baby.,2,2,1,2,2,1,1,1,,,,,,,,,,,1.5,1.5
296, Firemen are rescuing woman from a fire.,7,1,5,2,6,1,7,1,,,,,,,,,,,6.25,1.25
297, Looks to be a child maybe from the rubble of a collapsing building.,7,3,3,2,2,2,3,1,,,,,,,,,,,3.75,2
298,"I move my body because I know it helps with my anxiety, I know it helps to clear my mind, I know it's essential for my well-being.",1,3,3,2,2,3,1,1,,,,,,,,,,,1.75,2.25
299, Babies are very good.,1,1,1,3,2,3,1,1,,,,,,,,,,,1.25,2
300, I have no negative emotions related to this image.,1,1,3,2,1,1,1,1,,,,,,,,,,,1.5,1.25
301," his face had been disfigured, his lips were curled in and his skin was peeling.",7,7,6,7,6,7,7,7,,,,,,,,,,,6.5,7
302, The other woman was frustrated at that time too.,3,6,3,6,2,6,3,6,,,,,,,,,,,2.75,6
303," person staring into the face, neutral picture, not much happening.",3,3,2,3,3,4,3,3,,,,,,,,,,,2.75,3.25
304,"But when we look at young people, we don't see the same problem as we do with the older generation.",3,3,3,3,5,3,3,1,,,,,,,,,,,3.5,2.5
305, a Young girl is sitting in a chair reading a book.,7,1,7,1,6,1,7,1,,,,,,,,,,,6.75,1
306, he had on a mask so no one could see his face.,7,4,4,4,4,4,7,4,,,,,,,,,,,5.5,4
307, Blood is covering certain areas .,7,1,7,2,7,1,7,1,,,,,,,,,,,7,1.25
308, This is a nice picture of a chef holding a baby.,3,3,2,3,3,1,3,1,,,,,,,,,,,2.75,2
309," Again, looks like it's from Eastern Europe, but a man in a black suit is holding the collar of a man in a beige suit.",7,7,5,7,5,7,3,6,,,,,,,,,,,5,6.75
310, there is a little baby girl sitting in a hospital wheelchair with many tubes attached to her.,7,1,6,2,7,1,6,1,,,,,,,,,,,6.5,1.25
311, A bloodstained man is trying to escape from some soldiers.,7,1,5,2,5,1,7,1,,,,,,,,,,,6,1.25
312, this picture is blurry too which feels like the picture was taken while they were moving.,7,7,3,7,3,7,3,7,,,,,,,,,,,4,7
313, Face is white with blank expression.,5,1,3,1,3,2,6,1,,,,,,,,,,,4.25,1.25
314, A corpse with a slit throat.,7,1,6,2,7,2,7,1,,,,,,,,,,,6.75,1.5
315, A person has duct tape over their mouth with police officers surrounding them far in the past/long time ago.,7,7,6,7,6,7,7,7,,,,,,,,,,,6.5,7
316, He has professional clothes on.,4,1,4,3,5,1,4,1,,,,,,,,,,,4.25,1.5
317," Person made to look a little unkept, holding a guy with anger.",5,3,3,3,5,2,6,1,,,,,,,,,,,4.75,2.25
318, There is a woman looking away from the camera.,7,4,6,3,7,3,7,1,,,,,,,,,,,6.75,2.75
319," The guy is playing a guitar but does not seem to have an audience, the scene seems kind of sad, he is in a town and trying to make a living.",3,1,3,3,2,3,3,1,,,,,,,,,,,2.75,2
320, There's a really happy baby in the photo who's looking straight ahead.,3,3,3,3,3,3,5,1,,,,,,,,,,,3.5,2.5
321, A man looking at a woman that is pointing her finger to him.,7,1,5,1,7,2,7,1,,,,,,,,,,,6.5,1.25
322, There is a man pointing a gun towards someone's home.,7,1,6,1,7,1,7,1,,,,,,,,,,,6.75,1
323," two older individuals stand at a dock of some bay, and wave at the camera.",7,4,6,3,6,3,7,1,,,,,,,,,,,6.5,2.75
324,But IT IS real!,1,1,1,2,1,1,1,1,,,,,,,,,,,1,1.25
325, She lay passed out with a bottle of pills strewn next to her .,7,1,6,1,6,1,7,1,,,,,,,,,,,6.5,1
326, The woman rests her hand on her head.,7,1,7,2,7,2,7,1,,,,,,,,,,,7,1.5
327, The day looks very sunny also.,3,1,3,1,4,1,3,1,,,,,,,,,,,3.25,1
328, A woman points accusingly at a man.,4,1,4,2,4,2,5,1,,,,,,,,,,,4.25,1.5
329," a young doctor is holding a folder and examining the reading on a device in her office, stethoscope around her neck.",7,2,7,2,7,2,7,1,,,,,,,,,,,7,1.75
330,Young families are on their own.,3,1,3,1,3,3,1,1,,,,,,,,,,,2.5,1.5
331, Wonder what they are reading? Awesome .,3,2,1,2,2,2,1,1,,,,,,,,,,,1.75,1.75
332, A gun is being held by two hands with the fingers on the trigger.,7,1,7,1,7,1,7,1,,,,,,,,,,,7,1
333, It's a pair of people throwing a kid out of the water in a pool.,7,2,6,1,6,2,7,1,,,,,,,,,,,6.5,1.5
334,Honestly I can't tell what this is? I think it's a mouth because I see teeth but it is hard to be sure.,6,2,2,3,2,3,2,1,,,,,,,,,,,3,2.25
335,How do you actually play all those drums?,5,1,3,1,2,1,1,1,,,,,,,,,,,2.75,1
336," A kid with a very deformed mouth, tongue sticking out.",7,1,4,1,6,1,3,1,,,,,,,,,,,5,1
337,But you get it.,1,2,2,2,2,2,1,1,,,,,,,,,,,1.5,1.75
338, The lady is for sure dead and she has been dead for a while.,2,2,2,2,2,3,3,2,,,,,,,,,,,2.25,2.25
339, This image makes me feel really sad.,1,1,1,2,1,1,1,1,,,,,,,,,,,1,1.25
340,An image of a severed person's hand due to an accident many years ago in a country far from here.,7,7,6,7,6,7,7,7,,,,,,,,,,,6.5,7
341, An old man in head to toe plaid is holding a pot of some kind of soup.,7,1,5,2,6,2,5,1,,,,,,,,,,,5.75,1.5
342," In another country, there is a pile of naked or almost naked bodies on the floor, covered in blood and dirt.",7,7,5,7,6,7,7,6,,,,,,,,,,,6.25,6.75
343, A young girl is reading a book.,7,1,5,2,6,2,7,1,,,,,,,,,,,6.25,1.5
344, It is skinny and bloody.,7,1,7,1,6,1,7,1,,,,,,,,,,,6.75,1
345," the mother and son are looking at something in the sky, maybe a plane or something or maybe a tv monitor.",3,1,2,2,3,2,3,2,,,,,,,,,,,2.75,1.75
346," Three kids are having fun in a pool, splashing in the water as they throw a friend up and out of the pool and into the water.",7,1,6,2,7,2,7,1,,,,,,,,,,,6.75,1.5
347, The guy is probably someone he knows since he isn't looking at .,2,3,2,2,2,2,3,1,,,,,,,,,,,2.25,2
348, An image of a man holding a gun and a kid running in a country far from here and many years ago.,7,7,6,7,6,7,7,7,,,,,,,,,,,6.5,7
349," this is an injured, mangled face.",7,2,6,2,6,2,7,1,,,,,,,,,,,6.5,1.75
350," there is a girl by a car and she is screaming, she is crying.",7,2,5,2,6,2,7,1,,,,,,,,,,,6.25,1.75
351, Cute baby with an extremely large head compared to where it looks like his hairline is coming in.,3,2,2,3,3,2,1,1,,,,,,,,,,,2.25,2
352," She looks mad at the guy and the guy is trying to figure out what he did, kind of funny .",1,1,2,3,1,2,1,2,,,,,,,,,,,1.25,2
353," This kid has his arms crossed and looks kind of upset, he might be in time out .",4,1,4,1,4,1,4,1,,,,,,,,,,,4,1
354, there is a burnt dead body on a table with a laceration on its left side.,7,1,6,1,7,2,7,1,,,,,,,,,,,6.75,1.25
355, There was a gun pointing towards someone.,7,6,5,6,7,7,7,6,,,,,,,,,,,6.5,6.25
356, Probably a decent way to die though very quick/efficient.,1,3,2,5,2,2,1,1,,,,,,,,,,,1.5,2.75
357, The baby is cute and seems happy.,2,2,2,2,3,1,1,2,,,,,,,,,,,2,1.75
358,"Sometimes I follow my breath, or I sit with the feeling of expansion in my chest.",7,4,7,4,5,4,7,4,,,,,,,,,,,6.5,4
359, A lady is pointing at a man.,7,1,5,1,7,2,7,1,,,,,,,,,,,6.5,1.25
360, They are both standing next to other camouflaged soldiers.,7,2,5,1,7,1,7,1,,,,,,,,,,,6.5,1.25
361," He looks relaxed, and the window is bright with trees outside.",5,1,5,1,4,1,3,1,,,,,,,,,,,4.25,1
362," The little girl, who looks older, is holding a blue pail.",7,2,7,3,6,1,7,1,,,,,,,,,,,6.75,1.75
363, Very marred body.,4,1,4,2,4,2,3,1,,,,,,,,,,,3.75,1.5
364," It is dimly lit from the inside, but that might be the effect of the fire.",3,2,3,4,3,2,3,2,,,,,,,,,,,3,2.5
365," This image makes me feel romance, as if I am in some Victorian era melodrama with this being the hero who falls in love with the .",3,2,2,3,1,3,1,1,,,,,,,,,,,1.75,2.25
366, A man is skiing down a very steep slope.,7,1,5,2,5,2,7,1,,,,,,,,,,,6,1.5
367, It is cold because they have hats on.,3,2,3,1,3,1,4,1,,,,,,,,,,,3.25,1.25
368,  And seeing the eyes I can't imagine the suffering and I don't want to.,3,3,3,2,2,2,1,1,,,,,,,,,,,2.25,2
369, I feel pretty neutral towards this image but it does feel like this person is slightly judging me.,1,3,2,2,1,1,1,1,,,,,,,,,,,1.25,1.75
370, he could be a thief or murderer.,2,1,2,2,2,2,3,1,,,,,,,,,,,2.25,1.5
371, That's a happy baby.,2,1,3,1,2,1,1,1,,,,,,,,,,,2,1
372, the incident happened far from here.,7,7,7,7,6,7,7,7,,,,,,,,,,,6.75,7
373, the woman is holding her head and the man is gesturing at her.,7,1,5,2,7,1,7,1,,,,,,,,,,,6.5,1.25
374, Person's features cannot be seen.,7,3,4,3,7,1,7,1,,,,,,,,,,,6.25,2
375, I like the fact that interracial kids are reading together and hanging out together.,4,1,2,2,1,2,1,1,,,,,,,,,,,2,1.5
376, It looks like it must be removed.,6,1,3,1,2,1,1,1,,,,,,,,,,,3,1
377, a man is looking at the camera.,7,4,5,2,7,1,7,1,,,,,,,,,,,6.5,2
378, He's smiling and seems to be looking at someone/something.,7,1,4,2,5,2,3,1,,,,,,,,,,,4.75,1.5
379, She is impeaching him.,7,1,5,1,3,1,7,1,,,,,,,,,,,5.5,1
380, I feel kind of hopeful.,3,1,1,1,1,1,1,1,,,,,,,,,,,1.5,1
381, it looks like a mutilated bloody face.,7,1,3,2,4,1,3,1,,,,,,,,,,,4.25,1.25
382, This one looks like burns maybe? Face is red and has lots of holes in it. I hate looking at holes in peoples.,6,2,2,2,1,3,1,1,,,,,,,,,,,2.5,2
383, There are multiple lacerations on his chest.,7,2,6,1,7,2,7,1,,,,,,,,,,,6.75,1.5
384,There is a woman looking down and to the side with her finger on hr temple.,7,1,7,2,7,2,7,1,,,,,,,,,,,7,1.5
385, there is a dead beaten body with multiple stitches and some dried blood .,7,1,5,1,7,1,7,1,,,,,,,,,,,6.5,1
386, What happened? How did this happen? Can't tell gender of person.,5,1,2,2,3,1,1,1,,,,,,,,,,,2.75,1.25
387," No emotion, good thing.",1,1,2,2,2,2,1,1,,,,,,,,,,,1.5,1.5
388, There is a man wearing a mask some time ago in the past.,7,7,6,7,6,7,7,7,,,,,,,,,,,6.5,7
389, The room looks pretty nice too so they can't.,2,1,3,2,1,2,1,1,,,,,,,,,,,1.75,1.5
390, A child was buried alive recently and is now being recovered dead.,7,7,7,7,6,7,7,7,,,,,,,,,,,6.75,7
391, Little child is reading a book in a room.,7,1,5,1,6,1,7,1,,,,,,,,,,,6.25,1
392, Child looking at viewer.,7,1,6,1,7,1,7,1,,,,,,,,,,,6.75,1
393, a picture of a blurry hand with a knife being brought down.,7,3,5,3,6,3,7,1,,,,,,,,,,,6.25,2.5
394, a blurry stock photo of two people with guns trying to get through a door.,7,4,5,4,4,4,7,4,,,,,,,,,,,5.75,4
395, I want a towel on my head always it's kind of warm and comforting just like this baby makes me feel I love tiny things his fingers are so small.,3,1,2,1,1,2,1,1,,,,,,,,,,,1.75,1.25
396, A man holds a gun to a woman's right cheek.,7,1,5,2,7,1,7,1,,,,,,,,,,,6.5,1.25
397, This photo makes me feel fine and neutral.,4,1,2,2,1,2,1,1,,,,,,,,,,,2,1.5
398," happened a week ago, terrorist attack, it is part of the past and we should let go.",5,7,6,7,6,7,7,7,,,,,,,,,,,6,7
399," Somewhere in the world, someplace in time, a car wreck has occurred.",7,6,5,7,7,6,7,7,,,,,,,,,,,6.5,6.5
400,Every decision in blackjack can be dictated by simple math: There’s always a right and wrong answer.,7,2,2,2,7,3,1,1,,,,,,,,,,,4.25,2
401, Really does not sit well with me.,3,1,2,2,1,2,1,1,,,,,,,,,,,1.75,1.5
402, There is a woman with glasses who is in the middle of talking.,7,2,5,2,6,1,7,1,,,,,,,,,,,6.25,1.5
403, A few children are smiling and staring ahead.,7,2,4,2,6,2,7,1,,,,,,,,,,,6,1.75
404, They are in a parking lot.,7,1,5,1,7,1,7,1,,,,,,,,,,,6.5,1
405, This photo is sad but still sweet and safe.,3,3,2,3,3,3,1,1,,,,,,,,,,,2.25,2.5
406, A individual under a black mask with only the eyes and mouth showing.,7,1,4,1,7,1,7,1,,,,,,,,,,,6.25,1
407, They don't look super comfortable.,4,1,2,1,2,1,2,1,,,,,,,,,,,2.5,1
408, They are wearing long sleeved shirts and pants.,7,1,5,1,7,1,7,1,,,,,,,,,,,6.5,1
409,"She edits them on her computer first in Adobe Lightroom, and then again with a suite of popular editing and filtering apps on her phone like Snapseed and Facetune.",7,2,2,2,6,2,5,3,,,,,,,,,,,5,2.25
410, There was a child who needed medical attention.,7,6,7,6,7,6,6,6,,,,,,,,,,,6.75,6
411, there were bloodied bodies next to each other on the ground.,7,7,5,7,7,7,7,7,,,,,,,,,,,6.5,7
412, A man wearing a grey button down is standing with his arms crossed over his chest.,7,1,5,3,7,1,7,1,,,,,,,,,,,6.5,1.5
413, She is smiling.,7,1,5,2,6,1,7,1,,,,,,,,,,,6.25,1.25
414, He is wearing a collared shirt and has his arms crossed.,7,1,5,5,7,1,7,1,,,,,,,,,,,6.5,2
415,"Then, in shooting Maester Aemon’s death bed scene, Sapochnik graphically matched the cut, magically transitioning Aemon to his funeral pyre with his bed pillow still under his head.",7,4,3,3,6,3,3,1,,,,,,,,,,,4.75,2.75
416," Woman seems distressed, and there seems to be someone comforting her.",4,2,3,3,3,2,4,1,,,,,,,,,,,3.5,2
417, A woman eats some kind of crop she just harvested with several children in the background doing the same thing.,7,1,5,4,6,2,7,1,,,,,,,,,,,6.25,2
418," A few decades ago, a man held a woman at knifepoint while covering her mouth.",7,7,6,7,6,7,7,7,,,,,,,,,,,6.5,7
419, still conscious so pain can't be too much.,5,1,2,2,3,1,1,1,,,,,,,,,,,2.75,1.25
420, A body is present.,7,1,6,1,7,1,7,1,,,,,,,,,,,6.75,1
421, It appears that they could be his parents yelling and fighting each other while ignoring the effect it has had.,7,4,2,4,2,4,3,4,,,,,,,,,,,3.5,4
422,An old picture of a little boy crying as he is held by a man.,7,6,7,6,6,4,7,1,,,,,,,,,,,6.75,4.25
423," In another country, a woman is pictured and one of her breasts is covered in some sort of weird growth or tumor.",7,7,4,7,4,4,3,6,,,,,,,,,,,4.5,6
424, she is also wearing a yellow and blue bracelet.,7,1,5,3,7,1,7,1,,,,,,,,,,,6.5,1.5
425,"Once you start going deep, it can feel like a hall of mirrors, stretching on forever, each site very similar to the last, yet ever so slightly distinct.",2,3,2,3,2,3,1,2,,,,,,,,,,,1.75,2.75
